"old_nc_name","new_nc_name","nc_id","Month","Avg deployment"
"MAR VISTA CC","MAR VISTA NC",67,2020-10-01,63
"MAR VISTA CC","MAR VISTA NC",67,2020-11-01,44
"MAR VISTA CC","MAR VISTA NC",67,2020-12-01,43
"MAR VISTA CC","MAR VISTA NC",67,2019-01-01,97
"MAR VISTA CC","MAR VISTA NC",67,2019-02-01,134
"MAR VISTA CC","MAR VISTA NC",67,2019-03-01,140
"MAR VISTA CC","MAR VISTA NC",67,2019-04-01,276
"MAR VISTA CC","MAR VISTA NC",67,2019-05-01,327
"MAR VISTA CC","MAR VISTA NC",67,2019-06-01,274
"MAR VISTA CC","MAR VISTA NC",67,2019-07-01,283
"MAR VISTA CC","MAR VISTA NC",67,2019-08-01,341
"MAR VISTA CC","MAR VISTA NC",67,2019-09-01,319
"MAR VISTA CC","MAR VISTA NC",67,2019-10-01,320
"MAR VISTA CC","MAR VISTA NC",67,2019-11-01,303
"MAR VISTA CC","MAR VISTA NC",67,2019-12-01,285
"MID CITY NC","MID CITY NC",73,2022-01-01,33
"MID CITY NC","MID CITY NC",73,2022-02-01,42
"MID CITY NC","MID CITY NC",73,2022-03-01,38
"MID CITY NC","MID CITY NC",73,2022-04-01,42
"MID CITY NC","MID CITY NC",73,2022-05-01,56
"MID CITY NC","MID CITY NC",73,2022-06-01,63
"MID CITY NC","MID CITY NC",73,2022-07-01,49
"MID CITY NC","MID CITY NC",73,2022-08-01,51
"MID CITY NC","MID CITY NC",73,2022-09-01,56
"MID CITY NC","MID CITY NC",73,2022-10-01,NA
"MID CITY NC","MID CITY NC",73,2022-11-01,NA
"MID CITY NC","MID CITY NC",73,2022-12-01,NA
"MID CITY NC","MID CITY NC",73,2021-01-01,19
"MID CITY NC","MID CITY NC",73,2021-02-01,13
"MID CITY NC","MID CITY NC",73,2021-03-01,15
"MID CITY NC","MID CITY NC",73,2021-04-01,22
"MID CITY NC","MID CITY NC",73,2021-05-01,20
"MID CITY NC","MID CITY NC",73,2021-06-01,25
"MID CITY NC","MID CITY NC",73,2021-07-01,32
"MID CITY NC","MID CITY NC",73,2021-08-01,35
"MID CITY NC","MID CITY NC",73,2021-09-01,34
"MID CITY NC","MID CITY NC",73,2021-10-01,36
"MID CITY NC","MID CITY NC",73,2021-11-01,42
"MID CITY NC","MID CITY NC",73,2021-12-01,35
"MID CITY NC","MID CITY NC",73,2020-01-01,20
"MID CITY NC","MID CITY NC",73,2020-02-01,27
"MID CITY NC","MID CITY NC",73,2020-03-01,17
"MID CITY NC","MID CITY NC",73,2020-04-01,1
"MID CITY NC","MID CITY NC",73,2020-05-01,2
"MID CITY NC","MID CITY NC",73,2020-06-01,4
"MID CITY NC","MID CITY NC",73,2020-07-01,11
"MID CITY NC","MID CITY NC",73,2020-08-01,13
"MID CITY NC","MID CITY NC",73,2020-09-01,12
"MID CITY NC","MID CITY NC",73,2020-10-01,13
"MID CITY NC","MID CITY NC",73,2020-11-01,18
"MID CITY NC","MID CITY NC",73,2020-12-01,20
"MID CITY NC","MID CITY NC",73,2019-01-01,1
"MID CITY NC","MID CITY NC",73,2019-02-01,1
"MID CITY NC","MID CITY NC",73,2019-03-01,3
"MID CITY NC","MID CITY NC",73,2019-04-01,24
"MID CITY NC","MID CITY NC",73,2019-05-01,61
"MID CITY NC","MID CITY NC",73,2019-06-01,59
"MID CITY NC","MID CITY NC",73,2019-07-01,70
"MID CITY NC","MID CITY NC",73,2019-08-01,58
"MID CITY NC","MID CITY NC",73,2019-09-01,51
"MID CITY NC","MID CITY NC",73,2019-10-01,38
"MID CITY NC","MID CITY NC",73,2019-11-01,33
"MID CITY NC","MID CITY NC",73,2019-12-01,22
"MID CITY WEST CC","MID CITY WEST CC",58,2022-01-01,663
"MID CITY WEST CC","MID CITY WEST CC",58,2022-02-01,600
"MID CITY WEST CC","MID CITY WEST CC",58,2022-03-01,612
"MID CITY WEST CC","MID CITY WEST CC",58,2022-04-01,759
"MID CITY WEST CC","MID CITY WEST CC",58,2022-05-01,913
"MID CITY WEST CC","MID CITY WEST CC",58,2022-06-01,1083
"MID CITY WEST CC","MID CITY WEST CC",58,2022-07-01,960
"MID CITY WEST CC","MID CITY WEST CC",58,2022-08-01,572
"MID CITY WEST CC","MID CITY WEST CC",58,2022-09-01,699
"MID CITY WEST CC","MID CITY WEST CC",58,2022-10-01,NA
"MID CITY WEST CC","MID CITY WEST CC",58,2022-11-01,NA
"MID CITY WEST CC","MID CITY WEST CC",58,2022-12-01,NA
"MID CITY WEST CC","MID CITY WEST CC",58,2021-01-01,411
"MID CITY WEST CC","MID CITY WEST CC",58,2021-02-01,391
"MID CITY WEST CC","MID CITY WEST CC",58,2021-03-01,516
"MID CITY WEST CC","MID CITY WEST CC",58,2021-04-01,693
"MID CITY WEST CC","MID CITY WEST CC",58,2021-05-01,795
"MID CITY WEST CC","MID CITY WEST CC",58,2021-06-01,860
"MID CITY WEST CC","MID CITY WEST CC",58,2021-07-01,777
"MID CITY WEST CC","MID CITY WEST CC",58,2021-08-01,829
"MID CITY WEST CC","MID CITY WEST CC",58,2021-09-01,828
"MID CITY WEST CC","MID CITY WEST CC",58,2021-10-01,743
"MID CITY WEST CC","MID CITY WEST CC",58,2021-11-01,776
"MID CITY WEST CC","MID CITY WEST CC",58,2021-12-01,698
"MID CITY WEST CC","MID CITY WEST CC",58,2020-01-01,691
"MID CITY WEST CC","MID CITY WEST CC",58,2020-02-01,881
"MID CITY WEST CC","MID CITY WEST CC",58,2020-03-01,514
"MID CITY WEST CC","MID CITY WEST CC",58,2020-04-01,43
"MID CITY WEST CC","MID CITY WEST CC",58,2020-05-01,135
"MID CITY WEST CC","MID CITY WEST CC",58,2020-06-01,209
"MID CITY WEST CC","MID CITY WEST CC",58,2020-07-01,501
"MID CITY WEST CC","MID CITY WEST CC",58,2020-08-01,688
"MID CITY WEST CC","MID CITY WEST CC",58,2020-09-01,691
"MID CITY WEST CC","MID CITY WEST CC",58,2020-10-01,737
"MID CITY WEST CC","MID CITY WEST CC",58,2020-11-01,573
"MID CITY WEST CC","MID CITY WEST CC",58,2020-12-01,533
"MID CITY WEST CC","MID CITY WEST CC",58,2019-01-01,2
"MID CITY WEST CC","MID CITY WEST CC",58,2019-02-01,20
"MID CITY WEST CC","MID CITY WEST CC",58,2019-03-01,32
"MID CITY WEST CC","MID CITY WEST CC",58,2019-04-01,668
"MID CITY WEST CC","MID CITY WEST CC",58,2019-05-01,1288
"MID CITY WEST CC","MID CITY WEST CC",58,2019-06-01,1391
"MID CITY WEST CC","MID CITY WEST CC",58,2019-07-01,1686
"MID CITY WEST CC","MID CITY WEST CC",58,2019-08-01,1509
"MID CITY WEST CC","MID CITY WEST CC",58,2019-09-01,1255
"MID CITY WEST CC","MID CITY WEST CC",58,2019-10-01,1015
"MID CITY WEST CC","MID CITY WEST CC",58,2019-11-01,835
"MID CITY WEST CC","MID CITY WEST CC",58,2019-12-01,616
"MISSION HILLS NC","MISSION HILLS NC",101,2022-01-01,1
"MISSION HILLS NC","MISSION HILLS NC",101,2022-02-01,1
"MISSION HILLS NC","MISSION HILLS NC",101,2022-03-01,1
"MISSION HILLS NC","MISSION HILLS NC",101,2022-04-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2022-05-01,2
"MISSION HILLS NC","MISSION HILLS NC",101,2022-06-01,3
"MISSION HILLS NC","MISSION HILLS NC",101,2022-07-01,1
"MISSION HILLS NC","MISSION HILLS NC",101,2022-08-01,1
"MISSION HILLS NC","MISSION HILLS NC",101,2022-09-01,3
"MISSION HILLS NC","MISSION HILLS NC",101,2022-10-01,NA
"MISSION HILLS NC","MISSION HILLS NC",101,2022-11-01,NA
"MISSION HILLS NC","MISSION HILLS NC",101,2022-12-01,NA
"MISSION HILLS NC","MISSION HILLS NC",101,2021-01-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2021-02-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2021-03-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2021-04-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2021-05-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2021-06-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2021-07-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2021-08-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2021-09-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2021-10-01,1
"MISSION HILLS NC","MISSION HILLS NC",101,2021-11-01,1
"MISSION HILLS NC","MISSION HILLS NC",101,2021-12-01,2
"MISSION HILLS NC","MISSION HILLS NC",101,2020-01-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2020-02-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2020-03-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2020-04-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2020-05-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2020-06-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2020-07-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2020-08-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2020-09-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2020-10-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2020-11-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2020-12-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2019-01-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2019-02-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2019-03-01,0
"MISSION HILLS NC","MISSION HILLS NC",101,2019-04-01,1
"MISSION HILLS NC","MISSION HILLS NC",101,2019-05-01,1
"MISSION HILLS NC","MISSION HILLS NC",101,2019-06-01,1
"MISSION HILLS NC","MISSION HILLS NC",101,2019-07-01,1
"MISSION HILLS NC","MISSION HILLS NC",101,2019-08-01,2
"MISSION HILLS NC","MISSION HILLS NC",101,2019-09-01,1
"MISSION HILLS NC","MISSION HILLS NC",101,2019-10-01,4
"MISSION HILLS NC","MISSION HILLS NC",101,2019-11-01,1
"MISSION HILLS NC","MISSION HILLS NC",101,2019-12-01,1
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2022-01-01,25
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2022-02-01,23
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2022-03-01,27
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2022-04-01,20
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2022-05-01,23
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2022-06-01,22
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2022-07-01,13
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2022-08-01,32
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2022-09-01,29
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2022-10-01,NA
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2022-11-01,NA
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2022-12-01,NA
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2021-01-01,18
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2021-02-01,19
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2021-03-01,17
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2021-04-01,15
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2021-05-01,14
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2021-06-01,16
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2021-07-01,20
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2021-08-01,23
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2021-09-01,25
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2021-10-01,30
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2021-11-01,32
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2021-12-01,22
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2020-01-01,21
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2020-02-01,17
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2020-03-01,7
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2020-04-01,3
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2020-05-01,6
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2020-06-01,11
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2020-07-01,17
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2020-08-01,20
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2020-09-01,17
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2020-10-01,18
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2020-11-01,22
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2020-12-01,12
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2019-01-01,0
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2019-02-01,0
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2019-03-01,0
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2019-04-01,10
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2019-05-01,25
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2019-06-01,75
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2019-07-01,168
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2019-08-01,36
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2019-09-01,34
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2019-10-01,36
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2019-11-01,32
"NC VALLEY VILLAGE","NC VALLEY VILLAGE",25,2019-12-01,25
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2022-01-01,202
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2022-02-01,228
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2022-03-01,210
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2022-04-01,260
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2022-05-01,262
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2022-06-01,254
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2022-07-01,237
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2022-08-01,307
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2022-09-01,303
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2022-10-01,NA
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2022-11-01,NA
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2022-12-01,NA
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2021-01-01,32
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2021-02-01,51
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2021-03-01,58
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2021-04-01,62
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2021-05-01,64
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2021-06-01,61
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2021-07-01,46
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2021-08-01,65
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2021-09-01,126
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2021-10-01,177
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2021-11-01,232
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2021-12-01,222
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2020-01-01,55
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2020-02-01,76
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2020-03-01,41
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2020-04-01,1
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2020-05-01,5
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2020-06-01,16
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2020-07-01,31
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2020-08-01,33
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2020-09-01,30
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2020-10-01,29
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2020-11-01,22
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2020-12-01,29
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2019-01-01,45
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2019-02-01,68
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2019-03-01,47
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2019-04-01,97
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2019-05-01,142
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2019-06-01,83
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2019-07-01,100
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2019-08-01,116
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2019-09-01,109
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2019-10-01,76
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2019-11-01,115
"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",71,2019-12-01,81
"NOHO NC","NOHO NC",24,2022-01-01,280
"NOHO NC","NOHO NC",24,2022-02-01,263
"NOHO NC","NOHO NC",24,2022-03-01,218
"NOHO NC","NOHO NC",24,2022-04-01,183
"NOHO NC","NOHO NC",24,2022-05-01,245
"NOHO NC","NOHO NC",24,2022-06-01,221
"NOHO NC","NOHO NC",24,2022-07-01,182
"NOHO NC","NOHO NC",24,2022-08-01,336
"NOHO NC","NOHO NC",24,2022-09-01,307
"NOHO NC","NOHO NC",24,2022-10-01,NA
"NOHO NC","NOHO NC",24,2022-11-01,NA
"NOHO NC","NOHO NC",24,2022-12-01,NA
"NOHO NC","NOHO NC",24,2021-01-01,240
"NOHO NC","NOHO NC",24,2021-02-01,185
"NOHO NC","NOHO NC",24,2021-03-01,155
"NOHO NC","NOHO NC",24,2021-04-01,212
"NOHO NC","NOHO NC",24,2021-05-01,198
"NOHO NC","NOHO NC",24,2021-06-01,160
"NOHO NC","NOHO NC",24,2021-07-01,240
"NOHO NC","NOHO NC",24,2021-08-01,157
"NOHO NC","NOHO NC",24,2021-09-01,162
"NOHO NC","NOHO NC",24,2021-10-01,207
"NOHO NC","NOHO NC",24,2021-11-01,300
"NOHO NC","NOHO NC",24,2021-12-01,277
"NOHO NC","NOHO NC",24,2020-01-01,118
"NOHO NC","NOHO NC",24,2020-02-01,104
"NOHO NC","NOHO NC",24,2020-03-01,42
"NOHO NC","NOHO NC",24,2020-04-01,6
"NOHO NC","NOHO NC",24,2020-05-01,8
"NOHO NC","NOHO NC",24,2020-06-01,80
"NOHO NC","NOHO NC",24,2020-07-01,235
"NOHO NC","NOHO NC",24,2020-08-01,292
"NOHO NC","NOHO NC",24,2020-09-01,322
"NOHO NC","NOHO NC",24,2020-10-01,353
"NOHO NC","NOHO NC",24,2020-11-01,367
"NOHO NC","NOHO NC",24,2020-12-01,234
"NOHO NC","NOHO NC",24,2019-01-01,0
"NOHO NC","NOHO NC",24,2019-02-01,0
"NOHO NC","NOHO NC",24,2019-03-01,0
"NOHO NC","NOHO NC",24,2019-04-01,153
"NOHO NC","NOHO NC",24,2019-05-01,225
"NOHO NC","NOHO NC",24,2019-06-01,377
"NOHO NC","NOHO NC",24,2019-07-01,418
"NOHO NC","NOHO NC",24,2019-08-01,351
"NOHO NC","NOHO NC",24,2019-09-01,471
"NOHO NC","NOHO NC",24,2019-10-01,333
"NOHO NC","NOHO NC",24,2019-11-01,284
"NOHO NC","NOHO NC",24,2019-12-01,268
"NOHO WEST NC","NOHO WEST NC",22,2022-01-01,3
"NOHO WEST NC","NOHO WEST NC",22,2022-02-01,3
"NOHO WEST NC","NOHO WEST NC",22,2022-03-01,4
"NOHO WEST NC","NOHO WEST NC",22,2022-04-01,3
"NOHO WEST NC","NOHO WEST NC",22,2022-05-01,4
"NOHO WEST NC","NOHO WEST NC",22,2022-06-01,7
"NOHO WEST NC","NOHO WEST NC",22,2022-07-01,2
"NOHO WEST NC","NOHO WEST NC",22,2022-08-01,8
"NOHO WEST NC","NOHO WEST NC",22,2022-09-01,7
"NOHO WEST NC","NOHO WEST NC",22,2022-10-01,NA
"NOHO WEST NC","NOHO WEST NC",22,2022-11-01,NA
"NOHO WEST NC","NOHO WEST NC",22,2022-12-01,NA
"NOHO WEST NC","NOHO WEST NC",22,2021-01-01,1
"NOHO WEST NC","NOHO WEST NC",22,2021-02-01,1
"NOHO WEST NC","NOHO WEST NC",22,2021-03-01,2
"NOHO WEST NC","NOHO WEST NC",22,2021-04-01,3
"NOHO WEST NC","NOHO WEST NC",22,2021-05-01,2
"NOHO WEST NC","NOHO WEST NC",22,2021-06-01,1
"NOHO WEST NC","NOHO WEST NC",22,2021-07-01,2
"NOHO WEST NC","NOHO WEST NC",22,2021-08-01,3
"NOHO WEST NC","NOHO WEST NC",22,2021-09-01,2
"NOHO WEST NC","NOHO WEST NC",22,2021-10-01,1
"NOHO WEST NC","NOHO WEST NC",22,2021-11-01,5
"NOHO WEST NC","NOHO WEST NC",22,2021-12-01,4
"NOHO WEST NC","NOHO WEST NC",22,2020-01-01,2
"NOHO WEST NC","NOHO WEST NC",22,2020-02-01,2
"NOHO WEST NC","NOHO WEST NC",22,2020-03-01,1
"NOHO WEST NC","NOHO WEST NC",22,2020-04-01,0
"NOHO WEST NC","NOHO WEST NC",22,2020-05-01,0
"NOHO WEST NC","NOHO WEST NC",22,2020-06-01,1
"NOHO WEST NC","NOHO WEST NC",22,2020-07-01,1
"NOHO WEST NC","NOHO WEST NC",22,2020-08-01,3
"NOHO WEST NC","NOHO WEST NC",22,2020-09-01,3
"NOHO WEST NC","NOHO WEST NC",22,2020-10-01,2
"NOHO WEST NC","NOHO WEST NC",22,2020-11-01,2
"NOHO WEST NC","NOHO WEST NC",22,2020-12-01,1
"NOHO WEST NC","NOHO WEST NC",22,2019-01-01,0
"NOHO WEST NC","NOHO WEST NC",22,2019-02-01,0
"NOHO WEST NC","NOHO WEST NC",22,2019-03-01,0
"NOHO WEST NC","NOHO WEST NC",22,2019-04-01,0
"NOHO WEST NC","NOHO WEST NC",22,2019-05-01,2
"NOHO WEST NC","NOHO WEST NC",22,2019-06-01,3
"NOHO WEST NC","NOHO WEST NC",22,2019-07-01,16
"NOHO WEST NC","NOHO WEST NC",22,2019-08-01,11
"NOHO WEST NC","NOHO WEST NC",22,2019-09-01,3
"NOHO WEST NC","NOHO WEST NC",22,2019-10-01,7
"NOHO WEST NC","NOHO WEST NC",22,2019-11-01,8
"NOHO WEST NC","NOHO WEST NC",22,2019-12-01,4
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2022-01-01,2
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2022-02-01,1
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2022-03-01,2
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2022-04-01,1
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2022-05-01,2
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2022-06-01,4
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2022-07-01,1
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2022-08-01,4
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2022-09-01,3
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2022-10-01,NA
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2022-11-01,NA
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2022-12-01,NA
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2021-01-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2021-02-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2021-03-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2021-04-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2021-05-01,1
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2021-06-01,1
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2021-07-01,1
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2021-08-01,1
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2021-09-01,1
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2021-10-01,1
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2021-11-01,2
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2021-12-01,2
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2020-01-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2020-02-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2020-03-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2020-04-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2020-05-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2020-06-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2020-07-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2020-08-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2020-09-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2020-10-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2020-11-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2020-12-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2019-01-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2019-02-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2019-03-01,0
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2019-04-01,1
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2019-05-01,1
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2019-06-01,2
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2019-07-01,4
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2019-08-01,6
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2019-09-01,2
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2019-10-01,4
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2019-11-01,3
"NORTH HILLS EAST","NORTH HILLS EAST NC",112,2019-12-01,0
"NORTH HILLS WEST NC","NORTH HILLS WEST NC",111,2022-01-01,1
"NORTH HILLS WEST NC","NORTH HILLS WEST NC",111,2022-02-01,1
