"NC_ID","cert_name","month","pen_count","avg_depl","dest_ct","origin_ct"
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2020-11-01,0,1,6,5
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2020-12-01,0,1,4,3
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-01-01,0,0,3,3
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-02-01,0,1,3,2
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-03-01,1,1,6,2
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-04-01,0,2,5,4
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-05-01,0,1,10,6
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-06-01,0,2,21,9
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-07-01,0,3,10,2
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-08-01,0,2,51,28
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-09-01,0,2,51,31
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-10-01,0,2,43,26
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-11-01,1,3,69,31
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2021-12-01,0,3,0,0
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-01-01,0,3,92,75
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-02-01,0,3,66,41
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-03-01,2,3,47,31
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-04-01,0,3,43,26
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-05-01,1,3,66,36
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-06-01,0,4,102,64
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-07-01,0,2,71,45
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-08-01,5,3,71,27
84,"EMPOWERMENT CONGRESS SOUTHWEST AREA NDC",2022-09-01,2,3,82,36
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2019-03-01,2,1,35,12
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2019-04-01,0,21,633,603
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2019-05-01,0,35,1082,1062
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2019-06-01,3,44,1646,1615
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2019-07-01,1,47,1924,1891
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2019-08-01,3,57,2515,2220
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2019-09-01,2,47,2016,1747
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2019-10-01,2,44,1981,1719
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2019-11-01,0,33,1333,1112
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2019-12-01,1,20,827,667
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2020-01-01,0,19,898,719
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2020-02-01,0,27,1148,902
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2020-03-01,0,18,726,608
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2020-04-01,0,1,182,149
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2020-05-01,0,1,60,38
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2020-06-01,1,3,110,65
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2020-07-01,2,4,178,97
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2020-08-01,0,6,245,176
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2020-09-01,0,10,397,284
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2020-10-01,0,10,392,273
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2020-11-01,0,7,179,113
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2020-12-01,0,4,124,63
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2021-01-01,0,3,130,88
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2021-02-01,0,3,116,75
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2021-03-01,0,6,171,118
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2021-04-01,0,9,284,179
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2021-05-01,1,11,374,274
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2021-06-01,0,13,496,384
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2021-07-01,0,15,518,363
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2021-08-01,0,17,673,516
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2021-09-01,2,17,715,527
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2021-10-01,0,18,661,482
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2021-11-01,0,26,1157,882
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2021-12-01,0,22,24,16
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2022-01-01,0,20,949,694
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2022-02-01,0,25,918,648
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2022-03-01,0,29,1177,869
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2022-04-01,1,26,1195,863
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2022-05-01,5,36,1596,1322
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2022-06-01,0,39,1894,1563
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2022-07-01,0,29,1448,1148
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2022-08-01,4,48,1640,1358
79,"EMPOWERMENT CONGRESS WEST AREA NDC",2022-09-01,0,42,1977,1685
18,"ENCINO NC",2019-03-01,0,0,0,0
18,"ENCINO NC",2019-04-01,1,4,297,295
18,"ENCINO NC",2019-05-01,0,20,633,636
18,"ENCINO NC",2019-06-01,1,11,615,618
18,"ENCINO NC",2019-07-01,2,28,1341,1297
18,"ENCINO NC",2019-08-01,0,31,1664,1547
18,"ENCINO NC",2019-09-01,2,35,1631,1507
18,"ENCINO NC",2019-10-01,2,42,1760,1664
18,"ENCINO NC",2019-11-01,3,27,1071,1002
18,"ENCINO NC",2019-12-01,3,14,610,553
18,"ENCINO NC",2020-01-01,3,14,489,426
18,"ENCINO NC",2020-02-01,0,11,381,349
18,"ENCINO NC",2020-03-01,1,7,235,189
18,"ENCINO NC",2020-04-01,0,2,91,58
18,"ENCINO NC",2020-05-01,1,3,157,125
18,"ENCINO NC",2020-06-01,1,3,145,105
18,"ENCINO NC",2020-07-01,0,11,358,336
18,"ENCINO NC",2020-08-01,1,16,514,439
18,"ENCINO NC",2020-09-01,0,6,238,200
18,"ENCINO NC",2020-10-01,0,9,217,198
18,"ENCINO NC",2020-11-01,0,6,151,126
18,"ENCINO NC",2020-12-01,0,8,169,148
18,"ENCINO NC",2021-01-01,0,5,124,94
18,"ENCINO NC",2021-02-01,0,18,345,308
18,"ENCINO NC",2021-03-01,0,12,308,285
18,"ENCINO NC",2021-04-01,0,5,181,144
18,"ENCINO NC",2021-05-01,0,9,360,315
18,"ENCINO NC",2021-06-01,0,20,615,553
18,"ENCINO NC",2021-07-01,0,19,890,833
18,"ENCINO NC",2021-08-01,1,36,1304,1257
18,"ENCINO NC",2021-09-01,1,39,1157,1116
18,"ENCINO NC",2021-10-01,4,32,1041,1019
18,"ENCINO NC",2021-11-01,0,19,761,726
18,"ENCINO NC",2021-12-01,1,18,19,17
18,"ENCINO NC",2022-01-01,1,19,636,609
18,"ENCINO NC",2022-02-01,1,14,452,416
18,"ENCINO NC",2022-03-01,0,26,786,763
18,"ENCINO NC",2022-04-01,0,25,803,740
18,"ENCINO NC",2022-05-01,1,18,703,694
18,"ENCINO NC",2022-06-01,1,12,507,491
18,"ENCINO NC",2022-07-01,0,15,654,621
18,"ENCINO NC",2022-08-01,1,48,1462,1450
18,"ENCINO NC",2022-09-01,3,45,1191,1218
9,"FOOTHILL TRAILS DISTRICT NC",2019-03-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2019-04-01,0,1,31,31
9,"FOOTHILL TRAILS DISTRICT NC",2019-05-01,2,1,20,20
9,"FOOTHILL TRAILS DISTRICT NC",2019-06-01,0,0,12,12
9,"FOOTHILL TRAILS DISTRICT NC",2019-07-01,0,1,9,7
9,"FOOTHILL TRAILS DISTRICT NC",2019-08-01,0,1,7,6
9,"FOOTHILL TRAILS DISTRICT NC",2019-09-01,0,2,13,10
9,"FOOTHILL TRAILS DISTRICT NC",2019-10-01,0,0,4,1
9,"FOOTHILL TRAILS DISTRICT NC",2019-11-01,0,0,2,1
9,"FOOTHILL TRAILS DISTRICT NC",2019-12-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2020-01-01,0,0,3,1
9,"FOOTHILL TRAILS DISTRICT NC",2020-02-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2020-03-01,1,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2020-04-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2020-05-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2020-06-01,0,0,0,2
9,"FOOTHILL TRAILS DISTRICT NC",2020-07-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2020-08-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2020-09-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2020-10-01,0,0,4,2
9,"FOOTHILL TRAILS DISTRICT NC",2020-11-01,0,0,2,2
9,"FOOTHILL TRAILS DISTRICT NC",2020-12-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2021-01-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2021-02-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2021-03-01,0,0,0,1
9,"FOOTHILL TRAILS DISTRICT NC",2021-04-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2021-05-01,3,0,1,1
9,"FOOTHILL TRAILS DISTRICT NC",2021-06-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2021-07-01,0,1,2,1
9,"FOOTHILL TRAILS DISTRICT NC",2021-08-01,0,0,5,3
9,"FOOTHILL TRAILS DISTRICT NC",2021-09-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2021-10-01,0,0,1,1
9,"FOOTHILL TRAILS DISTRICT NC",2021-11-01,0,0,4,5
9,"FOOTHILL TRAILS DISTRICT NC",2021-12-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2022-01-01,0,0,2,1
9,"FOOTHILL TRAILS DISTRICT NC",2022-02-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2022-03-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2022-04-01,1,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2022-05-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2022-06-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2022-07-01,0,0,0,0
9,"FOOTHILL TRAILS DISTRICT NC",2022-08-01,1,1,5,1
9,"FOOTHILL TRAILS DISTRICT NC",2022-09-01,0,0,0,0
39,"GLASSELL PARK NC",2019-03-01,0,0,0,0
39,"GLASSELL PARK NC",2019-04-01,0,2,56,53
39,"GLASSELL PARK NC",2019-05-01,0,2,122,115
39,"GLASSELL PARK NC",2019-06-01,0,9,485,483
39,"GLASSELL PARK NC",2019-07-01,0,14,515,503
39,"GLASSELL PARK NC",2019-08-01,2,8,331,226
39,"GLASSELL PARK NC",2019-09-01,1,6,258,196
39,"GLASSELL PARK NC",2019-10-01,0,4,128,88
39,"GLASSELL PARK NC",2019-11-01,0,1,47,39
39,"GLASSELL PARK NC",2019-12-01,0,1,36,26
39,"GLASSELL PARK NC",2020-01-01,0,0,10,5
39,"GLASSELL PARK NC",2020-02-01,0,1,42,31
39,"GLASSELL PARK NC",2020-03-01,0,1,9,3
39,"GLASSELL PARK NC",2020-04-01,0,0,0,0
39,"GLASSELL PARK NC",2020-05-01,0,0,0,0
39,"GLASSELL PARK NC",2020-06-01,0,0,10,3
39,"GLASSELL PARK NC",2020-07-01,0,0,9,2
39,"GLASSELL PARK NC",2020-08-01,1,1,19,4
39,"GLASSELL PARK NC",2020-09-01,0,0,9,7
39,"GLASSELL PARK NC",2020-10-01,0,2,33,12
39,"GLASSELL PARK NC",2020-11-01,0,2,56,45
39,"GLASSELL PARK NC",2020-12-01,0,0,0,0
39,"GLASSELL PARK NC",2021-01-01,0,2,32,29
39,"GLASSELL PARK NC",2021-02-01,0,1,30,27
39,"GLASSELL PARK NC",2021-03-01,1,1,11,5
39,"GLASSELL PARK NC",2021-04-01,0,2,18,7
39,"GLASSELL PARK NC",2021-05-01,0,1,21,9
39,"GLASSELL PARK NC",2021-06-01,0,1,35,15
39,"GLASSELL PARK NC",2021-07-01,0,2,41,25
39,"GLASSELL PARK NC",2021-08-01,0,2,31,12
39,"GLASSELL PARK NC",2021-09-01,0,3,122,98
39,"GLASSELL PARK NC",2021-10-01,0,9,398,347
39,"GLASSELL PARK NC",2021-11-01,0,7,423,351
39,"GLASSELL PARK NC",2021-12-01,0,4,3,3
39,"GLASSELL PARK NC",2022-01-01,0,6,255,200
39,"GLASSELL PARK NC",2022-02-01,0,8,299,248
39,"GLASSELL PARK NC",2022-03-01,1,11,308,241
39,"GLASSELL PARK NC",2022-04-01,0,14,435,355
39,"GLASSELL PARK NC",2022-05-01,0,12,366,293
39,"GLASSELL PARK NC",2022-06-01,0,16,505,425
39,"GLASSELL PARK NC",2022-07-01,0,5,235,179
39,"GLASSELL PARK NC",2022-08-01,1,4,217,155
39,"GLASSELL PARK NC",2022-09-01,1,6,288,220
4,"GRANADA HILLS NORTH NC",2019-03-01,0,0,0,0
4,"GRANADA HILLS NORTH NC",2019-04-01,0,0,9,9
4,"GRANADA HILLS NORTH NC",2019-05-01,0,3,44,44
4,"GRANADA HILLS NORTH NC",2019-06-01,0,2,13,15
4,"GRANADA HILLS NORTH NC",2019-07-01,0,2,18,18
4,"GRANADA HILLS NORTH NC",2019-08-01,0,3,54,46
4,"GRANADA HILLS NORTH NC",2019-09-01,0,1,21,14
4,"GRANADA HILLS NORTH NC",2019-10-01,0,2,62,55
4,"GRANADA HILLS NORTH NC",2019-11-01,0,5,91,105
4,"GRANADA HILLS NORTH NC",2019-12-01,0,4,105,126
4,"GRANADA HILLS NORTH NC",2020-01-01,0,4,81,100
4,"GRANADA HILLS NORTH NC",2020-02-01,0,3,34,48
4,"GRANADA HILLS NORTH NC",2020-03-01,0,3,52,62
4,"GRANADA HILLS NORTH NC",2020-04-01,0,0,0,0
4,"GRANADA HILLS NORTH NC",2020-05-01,0,0,0,0
4,"GRANADA HILLS NORTH NC",2020-06-01,0,0,0,0
4,"GRANADA HILLS NORTH NC",2020-07-01,0,0,0,0
4,"GRANADA HILLS NORTH NC",2020-08-01,0,0,0,0
4,"GRANADA HILLS NORTH NC",2020-09-01,0,0,0,0
4,"GRANADA HILLS NORTH NC",2020-10-01,0,0,0,0
4,"GRANADA HILLS NORTH NC",2020-11-01,0,0,0,0
4,"GRANADA HILLS NORTH NC",2020-12-01,0,0,0,0
4,"GRANADA HILLS NORTH NC",2021-01-01,0,0,0,0
4,"GRANADA HILLS NORTH NC",2021-02-01,0,0,0,0
4,"GRANADA HILLS NORTH NC",2021-03-01,0,0,0,1
4,"GRANADA HILLS NORTH NC",2021-04-01,0,0,0,0
4,"GRANADA HILLS NORTH NC",2021-05-01,0,0,0,0
4,"GRANADA HILLS NORTH NC",2021-06-01,0,0,0,0
4,"GRANADA HILLS NORTH NC",2021-07-01,0,0,0,1
4,"GRANADA HILLS NORTH NC",2021-08-01,0,0,0,0
4,"GRANADA HILLS NORTH NC",2021-09-01,0,0,0,0
4,"GRANADA HILLS NORTH NC",2021-10-01,0,1,21,7
4,"GRANADA HILLS NORTH NC",2021-11-01,0,1,22,17
4,"GRANADA HILLS NORTH NC",2021-12-01,0,1,0,0
4,"GRANADA HILLS NORTH NC",2022-01-01,0,1,29,22
4,"GRANADA HILLS NORTH NC",2022-02-01,0,1,15,11
4,"GRANADA HILLS NORTH NC",2022-03-01,0,0,12,8
4,"GRANADA HILLS NORTH NC",2022-04-01,0,1,14,7
4,"GRANADA HILLS NORTH NC",2022-05-01,0,1,24,18
4,"GRANADA HILLS NORTH NC",2022-06-01,0,0,3,1
4,"GRANADA HILLS NORTH NC",2022-07-01,0,1,15,16
4,"GRANADA HILLS NORTH NC",2022-08-01,0,0,7,13
4,"GRANADA HILLS NORTH NC",2022-09-01,0,1,28,28
118,"GRANADA HILLS SOUTH NC",2019-03-01,0,0,0,0
118,"GRANADA HILLS SOUTH NC",2019-04-01,0,0,8,8
118,"GRANADA HILLS SOUTH NC",2019-05-01,0,1,15,16
118,"GRANADA HILLS SOUTH NC",2019-06-01,0,1,25,25
118,"GRANADA HILLS SOUTH NC",2019-07-01,0,1,26,22
118,"GRANADA HILLS SOUTH NC",2019-08-01,0,2,150,123
118,"GRANADA HILLS SOUTH NC",2019-09-01,0,2,209,159
118,"GRANADA HILLS SOUTH NC",2019-10-01,1,1,27,19
118,"GRANADA HILLS SOUTH NC",2019-11-01,1,7,231,210
118,"GRANADA HILLS SOUTH NC",2019-12-01,0,4,158,129
118,"GRANADA HILLS SOUTH NC",2020-01-01,0,3,144,114
118,"GRANADA HILLS SOUTH NC",2020-02-01,0,5,185,172
118,"GRANADA HILLS SOUTH NC",2020-03-01,0,3,117,106
118,"GRANADA HILLS SOUTH NC",2020-04-01,0,0,0,0
118,"GRANADA HILLS SOUTH NC",2020-05-01,0,0,0,0
118,"GRANADA HILLS SOUTH NC",2020-06-01,0,0,0,0
118,"GRANADA HILLS SOUTH NC",2020-07-01,0,0,0,0
118,"GRANADA HILLS SOUTH NC",2020-08-01,0,0,11,8
118,"GRANADA HILLS SOUTH NC",2020-09-01,0,0,0,0
118,"GRANADA HILLS SOUTH NC",2020-10-01,0,0,0,0
118,"GRANADA HILLS SOUTH NC",2020-11-01,0,0,0,0
118,"GRANADA HILLS SOUTH NC",2020-12-01,0,0,0,0
118,"GRANADA HILLS SOUTH NC",2021-01-01,0,0,0,0
118,"GRANADA HILLS SOUTH NC",2021-02-01,0,0,0,0
118,"GRANADA HILLS SOUTH NC",2021-03-01,0,0,0,0
118,"GRANADA HILLS SOUTH NC",2021-04-01,0,0,0,0
118,"GRANADA HILLS SOUTH NC",2021-05-01,0,1,4,3
118,"GRANADA HILLS SOUTH NC",2021-06-01,0,0,18,11
118,"GRANADA HILLS SOUTH NC",2021-07-01,0,1,29,16
118,"GRANADA HILLS SOUTH NC",2021-08-01,1,1,38,33
118,"GRANADA HILLS SOUTH NC",2021-09-01,0,2,55,54
118,"GRANADA HILLS SOUTH NC",2021-10-01,0,7,312,305
118,"GRANADA HILLS SOUTH NC",2021-11-01,0,8,439,405
118,"GRANADA HILLS SOUTH NC",2021-12-01,0,12,14,15
118,"GRANADA HILLS SOUTH NC",2022-01-01,0,15,717,734
118,"GRANADA HILLS SOUTH NC",2022-02-01,0,18,754,729
118,"GRANADA HILLS SOUTH NC",2022-03-01,0,15,654,614
118,"GRANADA HILLS SOUTH NC",2022-04-01,0,8,397,355
118,"GRANADA HILLS SOUTH NC",2022-05-01,2,8,451,399
118,"GRANADA HILLS SOUTH NC",2022-06-01,0,4,207,195
118,"GRANADA HILLS SOUTH NC",2022-07-01,0,1,46,39
118,"GRANADA HILLS SOUTH NC",2022-08-01,0,3,115,107
118,"GRANADA HILLS SOUTH NC",2022-09-01,0,2,74,42
102,"GREATER CYPRESS PARK NC",2019-03-01,0,0,0,0
102,"GREATER CYPRESS PARK NC",2019-04-01,0,2,73,70
102,"GREATER CYPRESS PARK NC",2019-05-01,0,3,119,116
102,"GREATER CYPRESS PARK NC",2019-06-01,1,2,101,90
102,"GREATER CYPRESS PARK NC",2019-07-01,0,3,103,82
102,"GREATER CYPRESS PARK NC",2019-08-01,0,3,136,90
102,"GREATER CYPRESS PARK NC",2019-09-01,1,3,129,87
102,"GREATER CYPRESS PARK NC",2019-10-01,0,2,76,49
102,"GREATER CYPRESS PARK NC",2019-11-01,0,2,87,42
102,"GREATER CYPRESS PARK NC",2019-12-01,0,2,55,26
102,"GREATER CYPRESS PARK NC",2020-01-01,0,2,45,35
102,"GREATER CYPRESS PARK NC",2020-02-01,0,2,58,38
102,"GREATER CYPRESS PARK NC",2020-03-01,0,1,24,15
102,"GREATER CYPRESS PARK NC",2020-04-01,0,0,4,1
102,"GREATER CYPRESS PARK NC",2020-05-01,0,0,1,1
102,"GREATER CYPRESS PARK NC",2020-06-01,0,0,14,3
102,"GREATER CYPRESS PARK NC",2020-07-01,0,0,10,5
102,"GREATER CYPRESS PARK NC",2020-08-01,0,1,26,12
102,"GREATER CYPRESS PARK NC",2020-09-01,0,1,22,12
102,"GREATER CYPRESS PARK NC",2020-10-01,0,1,23,8
102,"GREATER CYPRESS PARK NC",2020-11-01,0,1,14,8
102,"GREATER CYPRESS PARK NC",2020-12-01,0,1,17,6
102,"GREATER CYPRESS PARK NC",2021-01-01,0,1,11,3
102,"GREATER CYPRESS PARK NC",2021-02-01,0,0,22,13
102,"GREATER CYPRESS PARK NC",2021-03-01,0,1,25,12
102,"GREATER CYPRESS PARK NC",2021-04-01,0,1,31,17
102,"GREATER CYPRESS PARK NC",2021-05-01,0,3,56,23
102,"GREATER CYPRESS PARK NC",2021-06-01,0,2,63,34
102,"GREATER CYPRESS PARK NC",2021-07-01,0,2,64,32
102,"GREATER CYPRESS PARK NC",2021-08-01,1,2,85,52
102,"GREATER CYPRESS PARK NC",2021-09-01,0,2,95,70
102,"GREATER CYPRESS PARK NC",2021-10-01,2,4,132,88
102,"GREATER CYPRESS PARK NC",2021-11-01,1,5,237,186
102,"GREATER CYPRESS PARK NC",2021-12-01,0,3,2,1
102,"GREATER CYPRESS PARK NC",2022-01-01,1,3,154,114
102,"GREATER CYPRESS PARK NC",2022-02-01,1,7,147,125
102,"GREATER CYPRESS PARK NC",2022-03-01,0,8,163,114
102,"GREATER CYPRESS PARK NC",2022-04-01,2,8,170,148
102,"GREATER CYPRESS PARK NC",2022-05-01,1,11,274,228
102,"GREATER CYPRESS PARK NC",2022-06-01,0,7,226,184
102,"GREATER CYPRESS PARK NC",2022-07-01,0,3,125,93
102,"GREATER CYPRESS PARK NC",2022-08-01,0,3,150,97
102,"GREATER CYPRESS PARK NC",2022-09-01,1,5,196,126
28,"GREATER TOLUCA LAKE NC",2019-03-01,0,0,0,0
28,"GREATER TOLUCA LAKE NC",2019-04-01,1,6,602,600
28,"GREATER TOLUCA LAKE NC",2019-05-01,1,17,1012,1016
28,"GREATER TOLUCA LAKE NC",2019-06-01,8,39,2365,2354
28,"GREATER TOLUCA LAKE NC",2019-07-01,2,39,2125,2034
28,"GREATER TOLUCA LAKE NC",2019-08-01,7,26,2001,1779
28,"GREATER TOLUCA LAKE NC",2019-09-01,5,35,2085,2000
28,"GREATER TOLUCA LAKE NC",2019-10-01,5,32,1898,1731
28,"GREATER TOLUCA LAKE NC",2019-11-01,2,27,1158,1055
28,"GREATER TOLUCA LAKE NC",2019-12-01,4,20,1096,941
28,"GREATER TOLUCA LAKE NC",2020-01-01,3,18,904,802
28,"GREATER TOLUCA LAKE NC",2020-02-01,2,20,1011,906
28,"GREATER TOLUCA LAKE NC",2020-03-01,0,11,483,404
28,"GREATER TOLUCA LAKE NC",2020-04-01,1,5,140,111
28,"GREATER TOLUCA LAKE NC",2020-05-01,0,7,182,183
28,"GREATER TOLUCA LAKE NC",2020-06-01,0,12,397,350
28,"GREATER TOLUCA LAKE NC",2020-07-01,3,22,660,578
28,"GREATER TOLUCA LAKE NC",2020-08-01,0,22,682,576
28,"GREATER TOLUCA LAKE NC",2020-09-01,0,17,602,525
28,"GREATER TOLUCA LAKE NC",2020-10-01,0,17,610,512
28,"GREATER TOLUCA LAKE NC",2020-11-01,0,20,443,380
28,"GREATER TOLUCA LAKE NC",2020-12-01,2,12,307,253
28,"GREATER TOLUCA LAKE NC",2021-01-01,0,10,290,233
28,"GREATER TOLUCA LAKE NC",2021-02-01,1,9,255,201
28,"GREATER TOLUCA LAKE NC",2021-03-01,2,13,370,305
28,"GREATER TOLUCA LAKE NC",2021-04-01,1,14,506,423
28,"GREATER TOLUCA LAKE NC",2021-05-01,2,13,584,475
28,"GREATER TOLUCA LAKE NC",2021-06-01,0,14,669,561
28,"GREATER TOLUCA LAKE NC",2021-07-01,4,18,798,696
28,"GREATER TOLUCA LAKE NC",2021-08-01,2,11,562,496
28,"GREATER TOLUCA LAKE NC",2021-09-01,0,12,523,427
28,"GREATER TOLUCA LAKE NC",2021-10-01,0,14,711,599
28,"GREATER TOLUCA LAKE NC",2021-11-01,1,20,721,607
28,"GREATER TOLUCA LAKE NC",2021-12-01,0,19,22,20
28,"GREATER TOLUCA LAKE NC",2022-01-01,1,18,553,463
28,"GREATER TOLUCA LAKE NC",2022-02-01,0,20,638,552
28,"GREATER TOLUCA LAKE NC",2022-03-01,2,18,660,510
28,"GREATER TOLUCA LAKE NC",2022-04-01,0,14,632,503
28,"GREATER TOLUCA LAKE NC",2022-05-01,2,22,823,698
28,"GREATER TOLUCA LAKE NC",2022-06-01,7,23,883,796
28,"GREATER TOLUCA LAKE NC",2022-07-01,2,22,851,766
28,"GREATER TOLUCA LAKE NC",2022-08-01,5,18,958,885
28,"GREATER TOLUCA LAKE NC",2022-09-01,3,22,945,808
21,"GREATER VALLEY GLEN",2019-03-01,1,0,0,0
21,"GREATER VALLEY GLEN",2019-04-01,3,6,442,453
21,"GREATER VALLEY GLEN",2019-05-01,0,18,1124,1127
21,"GREATER VALLEY GLEN",2019-06-01,4,60,2832,2837
21,"GREATER VALLEY GLEN",2019-07-01,49,202,7080,7016
21,"GREATER VALLEY GLEN",2019-08-01,14,52,2526,2276
21,"GREATER VALLEY GLEN",2019-09-01,14,28,1990,1657
21,"GREATER VALLEY GLEN",2019-10-01,8,37,1857,1714
21,"GREATER VALLEY GLEN",2019-11-01,0,27,1128,1050
21,"GREATER VALLEY GLEN",2019-12-01,0,19,959,839
21,"GREATER VALLEY GLEN",2020-01-01,0,22,832,786
21,"GREATER VALLEY GLEN",2020-02-01,0,17,757,723
21,"GREATER VALLEY GLEN",2020-03-01,0,9,304,306
21,"GREATER VALLEY GLEN",2020-04-01,0,2,65,43
21,"GREATER VALLEY GLEN",2020-05-01,0,3,86,49
21,"GREATER VALLEY GLEN",2020-06-01,0,6,237,156
21,"GREATER VALLEY GLEN",2020-07-01,0,10,447,305
21,"GREATER VALLEY GLEN",2020-08-01,0,15,556,424
21,"GREATER VALLEY GLEN",2020-09-01,0,11,509,401
21,"GREATER VALLEY GLEN",2020-10-01,0,11,422,290
21,"GREATER VALLEY GLEN",2020-11-01,0,13,377,263
21,"GREATER VALLEY GLEN",2020-12-01,0,8,327,242
21,"GREATER VALLEY GLEN",2021-01-01,0,8,268,185
21,"GREATER VALLEY GLEN",2021-02-01,1,10,355,276
21,"GREATER VALLEY GLEN",2021-03-01,0,10,430,338
21,"GREATER VALLEY GLEN",2021-04-01,0,11,508,388
21,"GREATER VALLEY GLEN",2021-05-01,0,8,443,341
21,"GREATER VALLEY GLEN",2021-06-01,0,11,603,480
