"NC_ID","data_nc_name","cert_name","month_yr","avg_depl"
67,"MAR VISTA CC","MAR VISTA NC",2019-07-01,283
67,"MAR VISTA CC","MAR VISTA NC",2019-08-01,341
67,"MAR VISTA CC","MAR VISTA NC",2019-09-01,319
67,"MAR VISTA CC","MAR VISTA NC",2019-10-01,320
67,"MAR VISTA CC","MAR VISTA NC",2019-11-01,303
67,"MAR VISTA CC","MAR VISTA NC",2019-12-01,285
67,"MAR VISTA CC","MAR VISTA NC",2020-01-01,260
67,"MAR VISTA CC","MAR VISTA NC",2020-02-01,277
67,"MAR VISTA CC","MAR VISTA NC",2020-03-01,134
67,"MAR VISTA CC","MAR VISTA NC",2020-04-01,9
67,"MAR VISTA CC","MAR VISTA NC",2020-05-01,18
67,"MAR VISTA CC","MAR VISTA NC",2020-06-01,23
67,"MAR VISTA CC","MAR VISTA NC",2020-07-01,46
67,"MAR VISTA CC","MAR VISTA NC",2020-08-01,63
67,"MAR VISTA CC","MAR VISTA NC",2020-09-01,56
67,"MAR VISTA CC","MAR VISTA NC",2020-10-01,63
67,"MAR VISTA CC","MAR VISTA NC",2020-11-01,44
67,"MAR VISTA CC","MAR VISTA NC",2020-12-01,43
67,"MAR VISTA CC","MAR VISTA NC",2021-01-01,34
67,"MAR VISTA CC","MAR VISTA NC",2021-02-01,35
67,"MAR VISTA CC","MAR VISTA NC",2021-03-01,43
67,"MAR VISTA CC","MAR VISTA NC",2021-04-01,50
67,"MAR VISTA CC","MAR VISTA NC",2021-05-01,79
67,"MAR VISTA CC","MAR VISTA NC",2021-06-01,84
67,"MAR VISTA CC","MAR VISTA NC",2021-07-01,77
67,"MAR VISTA CC","MAR VISTA NC",2021-08-01,82
67,"MAR VISTA CC","MAR VISTA NC",2021-09-01,178
67,"MAR VISTA CC","MAR VISTA NC",2021-10-01,196
67,"MAR VISTA CC","MAR VISTA NC",2021-11-01,166
67,"MAR VISTA CC","MAR VISTA NC",2021-12-01,122
67,"MAR VISTA CC","MAR VISTA NC",2022-01-01,122
67,"MAR VISTA CC","MAR VISTA NC",2022-02-01,173
67,"MAR VISTA CC","MAR VISTA NC",2022-03-01,155
67,"MAR VISTA CC","MAR VISTA NC",2022-04-01,162
67,"MAR VISTA CC","MAR VISTA NC",2022-05-01,178
67,"MAR VISTA CC","MAR VISTA NC",2022-06-01,206
67,"MAR VISTA CC","MAR VISTA NC",2022-07-01,182
67,"MAR VISTA CC","MAR VISTA NC",2022-08-01,159
67,"MAR VISTA CC","MAR VISTA NC",2022-09-01,167
73,"MID CITY NC","MID CITY NC",2019-01-01,1
73,"MID CITY NC","MID CITY NC",2019-02-01,1
73,"MID CITY NC","MID CITY NC",2019-03-01,3
73,"MID CITY NC","MID CITY NC",2019-04-01,24
73,"MID CITY NC","MID CITY NC",2019-05-01,61
73,"MID CITY NC","MID CITY NC",2019-06-01,59
73,"MID CITY NC","MID CITY NC",2019-07-01,70
73,"MID CITY NC","MID CITY NC",2019-08-01,58
73,"MID CITY NC","MID CITY NC",2019-09-01,51
73,"MID CITY NC","MID CITY NC",2019-10-01,38
73,"MID CITY NC","MID CITY NC",2019-11-01,33
73,"MID CITY NC","MID CITY NC",2019-12-01,22
73,"MID CITY NC","MID CITY NC",2020-01-01,20
73,"MID CITY NC","MID CITY NC",2020-02-01,27
73,"MID CITY NC","MID CITY NC",2020-03-01,17
73,"MID CITY NC","MID CITY NC",2020-04-01,1
73,"MID CITY NC","MID CITY NC",2020-05-01,2
73,"MID CITY NC","MID CITY NC",2020-06-01,4
73,"MID CITY NC","MID CITY NC",2020-07-01,11
73,"MID CITY NC","MID CITY NC",2020-08-01,13
73,"MID CITY NC","MID CITY NC",2020-09-01,12
73,"MID CITY NC","MID CITY NC",2020-10-01,13
73,"MID CITY NC","MID CITY NC",2020-11-01,18
73,"MID CITY NC","MID CITY NC",2020-12-01,20
73,"MID CITY NC","MID CITY NC",2021-01-01,19
73,"MID CITY NC","MID CITY NC",2021-02-01,13
73,"MID CITY NC","MID CITY NC",2021-03-01,15
73,"MID CITY NC","MID CITY NC",2021-04-01,22
73,"MID CITY NC","MID CITY NC",2021-05-01,20
73,"MID CITY NC","MID CITY NC",2021-06-01,25
73,"MID CITY NC","MID CITY NC",2021-07-01,32
73,"MID CITY NC","MID CITY NC",2021-08-01,35
73,"MID CITY NC","MID CITY NC",2021-09-01,34
73,"MID CITY NC","MID CITY NC",2021-10-01,36
73,"MID CITY NC","MID CITY NC",2021-11-01,42
73,"MID CITY NC","MID CITY NC",2021-12-01,35
73,"MID CITY NC","MID CITY NC",2022-01-01,33
73,"MID CITY NC","MID CITY NC",2022-02-01,42
73,"MID CITY NC","MID CITY NC",2022-03-01,38
73,"MID CITY NC","MID CITY NC",2022-04-01,42
73,"MID CITY NC","MID CITY NC",2022-05-01,56
73,"MID CITY NC","MID CITY NC",2022-06-01,63
73,"MID CITY NC","MID CITY NC",2022-07-01,49
73,"MID CITY NC","MID CITY NC",2022-08-01,51
73,"MID CITY NC","MID CITY NC",2022-09-01,56
58,"MID CITY WEST CC","MID CITY WEST CC",2019-01-01,2
58,"MID CITY WEST CC","MID CITY WEST CC",2019-02-01,20
58,"MID CITY WEST CC","MID CITY WEST CC",2019-03-01,32
58,"MID CITY WEST CC","MID CITY WEST CC",2019-04-01,668
58,"MID CITY WEST CC","MID CITY WEST CC",2019-05-01,1288
58,"MID CITY WEST CC","MID CITY WEST CC",2019-06-01,1391
58,"MID CITY WEST CC","MID CITY WEST CC",2019-07-01,1686
58,"MID CITY WEST CC","MID CITY WEST CC",2019-08-01,1509
58,"MID CITY WEST CC","MID CITY WEST CC",2019-09-01,1255
58,"MID CITY WEST CC","MID CITY WEST CC",2019-10-01,1015
58,"MID CITY WEST CC","MID CITY WEST CC",2019-11-01,835
58,"MID CITY WEST CC","MID CITY WEST CC",2019-12-01,616
58,"MID CITY WEST CC","MID CITY WEST CC",2020-01-01,691
58,"MID CITY WEST CC","MID CITY WEST CC",2020-02-01,881
58,"MID CITY WEST CC","MID CITY WEST CC",2020-03-01,514
58,"MID CITY WEST CC","MID CITY WEST CC",2020-04-01,43
58,"MID CITY WEST CC","MID CITY WEST CC",2020-05-01,135
58,"MID CITY WEST CC","MID CITY WEST CC",2020-06-01,209
58,"MID CITY WEST CC","MID CITY WEST CC",2020-07-01,501
58,"MID CITY WEST CC","MID CITY WEST CC",2020-08-01,688
58,"MID CITY WEST CC","MID CITY WEST CC",2020-09-01,691
58,"MID CITY WEST CC","MID CITY WEST CC",2020-10-01,737
58,"MID CITY WEST CC","MID CITY WEST CC",2020-11-01,573
58,"MID CITY WEST CC","MID CITY WEST CC",2020-12-01,533
58,"MID CITY WEST CC","MID CITY WEST CC",2021-01-01,411
58,"MID CITY WEST CC","MID CITY WEST CC",2021-02-01,391
58,"MID CITY WEST CC","MID CITY WEST CC",2021-03-01,516
58,"MID CITY WEST CC","MID CITY WEST CC",2021-04-01,693
58,"MID CITY WEST CC","MID CITY WEST CC",2021-05-01,795
58,"MID CITY WEST CC","MID CITY WEST CC",2021-06-01,860
58,"MID CITY WEST CC","MID CITY WEST CC",2021-07-01,777
58,"MID CITY WEST CC","MID CITY WEST CC",2021-08-01,829
58,"MID CITY WEST CC","MID CITY WEST CC",2021-09-01,828
58,"MID CITY WEST CC","MID CITY WEST CC",2021-10-01,743
58,"MID CITY WEST CC","MID CITY WEST CC",2021-11-01,776
58,"MID CITY WEST CC","MID CITY WEST CC",2021-12-01,698
58,"MID CITY WEST CC","MID CITY WEST CC",2022-01-01,663
58,"MID CITY WEST CC","MID CITY WEST CC",2022-02-01,600
58,"MID CITY WEST CC","MID CITY WEST CC",2022-03-01,612
58,"MID CITY WEST CC","MID CITY WEST CC",2022-04-01,759
58,"MID CITY WEST CC","MID CITY WEST CC",2022-05-01,913
58,"MID CITY WEST CC","MID CITY WEST CC",2022-06-01,1083
58,"MID CITY WEST CC","MID CITY WEST CC",2022-07-01,960
58,"MID CITY WEST CC","MID CITY WEST CC",2022-08-01,572
58,"MID CITY WEST CC","MID CITY WEST CC",2022-09-01,699
101,"MISSION HILLS NC","MISSION HILLS NC",2019-01-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2019-02-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2019-03-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2019-04-01,1
101,"MISSION HILLS NC","MISSION HILLS NC",2019-05-01,1
101,"MISSION HILLS NC","MISSION HILLS NC",2019-06-01,1
101,"MISSION HILLS NC","MISSION HILLS NC",2019-07-01,1
101,"MISSION HILLS NC","MISSION HILLS NC",2019-08-01,2
101,"MISSION HILLS NC","MISSION HILLS NC",2019-09-01,1
101,"MISSION HILLS NC","MISSION HILLS NC",2019-10-01,4
101,"MISSION HILLS NC","MISSION HILLS NC",2019-11-01,1
101,"MISSION HILLS NC","MISSION HILLS NC",2019-12-01,1
101,"MISSION HILLS NC","MISSION HILLS NC",2020-01-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2020-02-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2020-03-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2020-04-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2020-05-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2020-06-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2020-07-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2020-08-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2020-09-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2020-10-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2020-11-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2020-12-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2021-01-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2021-02-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2021-03-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2021-04-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2021-05-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2021-06-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2021-07-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2021-08-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2021-09-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2021-10-01,1
101,"MISSION HILLS NC","MISSION HILLS NC",2021-11-01,1
101,"MISSION HILLS NC","MISSION HILLS NC",2021-12-01,2
101,"MISSION HILLS NC","MISSION HILLS NC",2022-01-01,1
101,"MISSION HILLS NC","MISSION HILLS NC",2022-02-01,1
101,"MISSION HILLS NC","MISSION HILLS NC",2022-03-01,1
101,"MISSION HILLS NC","MISSION HILLS NC",2022-04-01,0
101,"MISSION HILLS NC","MISSION HILLS NC",2022-05-01,2
101,"MISSION HILLS NC","MISSION HILLS NC",2022-06-01,3
101,"MISSION HILLS NC","MISSION HILLS NC",2022-07-01,1
101,"MISSION HILLS NC","MISSION HILLS NC",2022-08-01,1
101,"MISSION HILLS NC","MISSION HILLS NC",2022-09-01,3
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2019-01-01,0
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2019-02-01,0
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2019-03-01,0
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2019-04-01,10
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2019-05-01,25
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2019-06-01,75
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2019-07-01,168
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2019-08-01,36
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2019-09-01,34
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2019-10-01,36
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2019-11-01,32
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2019-12-01,25
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2020-01-01,21
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2020-02-01,17
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2020-03-01,7
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2020-04-01,3
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2020-05-01,6
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2020-06-01,11
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2020-07-01,17
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2020-08-01,20
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2020-09-01,17
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2020-10-01,18
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2020-11-01,22
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2020-12-01,12
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2021-01-01,18
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2021-02-01,19
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2021-03-01,17
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2021-04-01,15
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2021-05-01,14
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2021-06-01,16
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2021-07-01,20
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2021-08-01,23
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2021-09-01,25
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2021-10-01,30
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2021-11-01,32
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2021-12-01,22
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2022-01-01,25
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2022-02-01,23
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2022-03-01,27
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2022-04-01,20
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2022-05-01,23
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2022-06-01,22
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2022-07-01,13
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2022-08-01,32
25,"NC VALLEY VILLAGE","NC VALLEY VILLAGE",2022-09-01,29
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2019-01-01,45
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2019-02-01,68
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2019-03-01,47
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2019-04-01,97
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2019-05-01,142
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2019-06-01,83
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2019-07-01,100
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2019-08-01,116
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2019-09-01,109
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2019-10-01,76
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2019-11-01,115
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2019-12-01,81
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2020-01-01,55
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2020-02-01,76
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2020-03-01,41
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2020-04-01,1
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2020-05-01,5
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2020-06-01,16
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2020-07-01,31
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2020-08-01,33
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2020-09-01,30
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2020-10-01,29
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2020-11-01,22
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2020-12-01,29
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2021-01-01,32
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2021-02-01,51
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2021-03-01,58
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2021-04-01,62
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2021-05-01,64
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2021-06-01,61
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2021-07-01,46
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2021-08-01,65
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2021-09-01,126
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2021-10-01,177
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2021-11-01,232
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2021-12-01,222
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2022-01-01,202
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2022-02-01,228
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2022-03-01,210
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2022-04-01,260
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2022-05-01,262
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2022-06-01,254
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2022-07-01,237
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2022-08-01,307
71,"NC WESTCHESTER/PLAYA","WESTCHESTER/PLAYA NC",2022-09-01,303
24,"NOHO NC","NOHO NC",2019-01-01,0
24,"NOHO NC","NOHO NC",2019-02-01,0
24,"NOHO NC","NOHO NC",2019-03-01,0
24,"NOHO NC","NOHO NC",2019-04-01,153
24,"NOHO NC","NOHO NC",2019-05-01,225
24,"NOHO NC","NOHO NC",2019-06-01,377
24,"NOHO NC","NOHO NC",2019-07-01,418
24,"NOHO NC","NOHO NC",2019-08-01,351
24,"NOHO NC","NOHO NC",2019-09-01,471
24,"NOHO NC","NOHO NC",2019-10-01,333
24,"NOHO NC","NOHO NC",2019-11-01,284
24,"NOHO NC","NOHO NC",2019-12-01,268
24,"NOHO NC","NOHO NC",2020-01-01,118
24,"NOHO NC","NOHO NC",2020-02-01,104
24,"NOHO NC","NOHO NC",2020-03-01,42
24,"NOHO NC","NOHO NC",2020-04-01,6
24,"NOHO NC","NOHO NC",2020-05-01,8
24,"NOHO NC","NOHO NC",2020-06-01,80
24,"NOHO NC","NOHO NC",2020-07-01,235
24,"NOHO NC","NOHO NC",2020-08-01,292
24,"NOHO NC","NOHO NC",2020-09-01,322
24,"NOHO NC","NOHO NC",2020-10-01,353
24,"NOHO NC","NOHO NC",2020-11-01,367
24,"NOHO NC","NOHO NC",2020-12-01,234
24,"NOHO NC","NOHO NC",2021-01-01,240
24,"NOHO NC","NOHO NC",2021-02-01,185
24,"NOHO NC","NOHO NC",2021-03-01,155
24,"NOHO NC","NOHO NC",2021-04-01,212
24,"NOHO NC","NOHO NC",2021-05-01,198
24,"NOHO NC","NOHO NC",2021-06-01,160
24,"NOHO NC","NOHO NC",2021-07-01,240
24,"NOHO NC","NOHO NC",2021-08-01,157
24,"NOHO NC","NOHO NC",2021-09-01,162
24,"NOHO NC","NOHO NC",2021-10-01,207
24,"NOHO NC","NOHO NC",2021-11-01,300
24,"NOHO NC","NOHO NC",2021-12-01,277
24,"NOHO NC","NOHO NC",2022-01-01,280
24,"NOHO NC","NOHO NC",2022-02-01,263
24,"NOHO NC","NOHO NC",2022-03-01,218
24,"NOHO NC","NOHO NC",2022-04-01,183
24,"NOHO NC","NOHO NC",2022-05-01,245
24,"NOHO NC","NOHO NC",2022-06-01,221
24,"NOHO NC","NOHO NC",2022-07-01,182
24,"NOHO NC","NOHO NC",2022-08-01,336
24,"NOHO NC","NOHO NC",2022-09-01,307
22,"NOHO WEST NC","NOHO WEST NC",2019-01-01,0
22,"NOHO WEST NC","NOHO WEST NC",2019-02-01,0
22,"NOHO WEST NC","NOHO WEST NC",2019-03-01,0
22,"NOHO WEST NC","NOHO WEST NC",2019-04-01,0
22,"NOHO WEST NC","NOHO WEST NC",2019-05-01,2
22,"NOHO WEST NC","NOHO WEST NC",2019-06-01,3
22,"NOHO WEST NC","NOHO WEST NC",2019-07-01,16
22,"NOHO WEST NC","NOHO WEST NC",2019-08-01,11
22,"NOHO WEST NC","NOHO WEST NC",2019-09-01,3
22,"NOHO WEST NC","NOHO WEST NC",2019-10-01,7
22,"NOHO WEST NC","NOHO WEST NC",2019-11-01,8
22,"NOHO WEST NC","NOHO WEST NC",2019-12-01,4
22,"NOHO WEST NC","NOHO WEST NC",2020-01-01,2
22,"NOHO WEST NC","NOHO WEST NC",2020-02-01,2
22,"NOHO WEST NC","NOHO WEST NC",2020-03-01,1
22,"NOHO WEST NC","NOHO WEST NC",2020-04-01,0
22,"NOHO WEST NC","NOHO WEST NC",2020-05-01,0
22,"NOHO WEST NC","NOHO WEST NC",2020-06-01,1
22,"NOHO WEST NC","NOHO WEST NC",2020-07-01,1
22,"NOHO WEST NC","NOHO WEST NC",2020-08-01,3
22,"NOHO WEST NC","NOHO WEST NC",2020-09-01,3
22,"NOHO WEST NC","NOHO WEST NC",2020-10-01,2
22,"NOHO WEST NC","NOHO WEST NC",2020-11-01,2
22,"NOHO WEST NC","NOHO WEST NC",2020-12-01,1
22,"NOHO WEST NC","NOHO WEST NC",2021-01-01,1
22,"NOHO WEST NC","NOHO WEST NC",2021-02-01,1
22,"NOHO WEST NC","NOHO WEST NC",2021-03-01,2
22,"NOHO WEST NC","NOHO WEST NC",2021-04-01,3
22,"NOHO WEST NC","NOHO WEST NC",2021-05-01,2
22,"NOHO WEST NC","NOHO WEST NC",2021-06-01,1
22,"NOHO WEST NC","NOHO WEST NC",2021-07-01,2
22,"NOHO WEST NC","NOHO WEST NC",2021-08-01,3
22,"NOHO WEST NC","NOHO WEST NC",2021-09-01,2
22,"NOHO WEST NC","NOHO WEST NC",2021-10-01,1
22,"NOHO WEST NC","NOHO WEST NC",2021-11-01,5
22,"NOHO WEST NC","NOHO WEST NC",2021-12-01,4
22,"NOHO WEST NC","NOHO WEST NC",2022-01-01,3
22,"NOHO WEST NC","NOHO WEST NC",2022-02-01,3
22,"NOHO WEST NC","NOHO WEST NC",2022-03-01,4
22,"NOHO WEST NC","NOHO WEST NC",2022-04-01,3
22,"NOHO WEST NC","NOHO WEST NC",2022-05-01,4
22,"NOHO WEST NC","NOHO WEST NC",2022-06-01,7
22,"NOHO WEST NC","NOHO WEST NC",2022-07-01,2
22,"NOHO WEST NC","NOHO WEST NC",2022-08-01,8
22,"NOHO WEST NC","NOHO WEST NC",2022-09-01,7
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2019-01-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2019-02-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2019-03-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2019-04-01,1
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2019-05-01,1
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2019-06-01,2
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2019-07-01,4
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2019-08-01,6
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2019-09-01,2
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2019-10-01,4
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2019-11-01,3
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2019-12-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2020-01-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2020-02-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2020-03-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2020-04-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2020-05-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2020-06-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2020-07-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2020-08-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2020-09-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2020-10-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2020-11-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2020-12-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2021-01-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2021-02-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2021-03-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2021-04-01,0
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2021-05-01,1
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2021-06-01,1
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2021-07-01,1
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2021-08-01,1
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2021-09-01,1
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2021-10-01,1
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2021-11-01,2
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2021-12-01,2
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2022-01-01,2
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2022-02-01,1
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2022-03-01,2
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2022-04-01,1
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2022-05-01,2
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2022-06-01,4
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2022-07-01,1
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2022-08-01,4
112,"NORTH HILLS EAST","NORTH HILLS EAST NC",2022-09-01,3
111,"NORTH HILLS WEST NC","NORTH HILLS WEST NC",2019-01-01,0
111,"NORTH HILLS WEST NC","NORTH HILLS WEST NC",2019-02-01,0
111,"NORTH HILLS WEST NC","NORTH HILLS WEST NC",2019-03-01,0
111,"NORTH HILLS WEST NC","NORTH HILLS WEST NC",2019-04-01,0
111,"NORTH HILLS WEST NC","NORTH HILLS WEST NC",2019-05-01,0
